year,state,homelessness,number,region,state_new
2018,UT,Sheltered TH Homeless Individuals,262.0,west,State
2018,VA,Sheltered TH Homeless Individuals,264.0,southeast,State
2018,VI,Sheltered TH Homeless Individuals,31.0,northeast,Territory
2018,VT,Sheltered TH Homeless Individuals,130.0,northeast,State
2018,WA,Sheltered TH Homeless Individuals,1375.0,west,State
2018,WI,Sheltered TH Homeless Individuals,419.0,midwest,State
2018,WV,Sheltered TH Homeless Individuals,135.0,southeast,State
2018,WY,Sheltered TH Homeless Individuals,78.0,west,State
2018,Total,Sheltered TH Homeless Individuals,43629.0,Total,
2018,AK,Sheltered SH Homeless Individuals,0.0,west,State
2018,AL,Sheltered SH Homeless Individuals,40.0,southeast,State
2018,AR,Sheltered SH Homeless Individuals,6.0,southeast,State
2018,AZ,Sheltered SH Homeless Individuals,40.0,southwest,State
2018,CA,Sheltered SH Homeless Individuals,217.0,west,State
2018,CO,Sheltered SH Homeless Individuals,22.0,west,State
2018,CT,Sheltered SH Homeless Individuals,0.0,northeast,State
2018,DC,Sheltered SH Homeless Individuals,0.0,southeast,State
2018,DE,Sheltered SH Homeless Individuals,5.0,southeast,State
2018,FL,Sheltered SH Homeless Individuals,129.0,southeast,State
2018,GA,Sheltered SH Homeless Individuals,0.0,southeast,State
2018,GU,Sheltered SH Homeless Individuals,0.0,west,Territory
2018,HI,Sheltered SH Homeless Individuals,0.0,west,State
2018,IA,Sheltered SH Homeless Individuals,23.0,midwest,State
2018,ID,Sheltered SH Homeless Individuals,0.0,west,State
2018,IL,Sheltered SH Homeless Individuals,73.0,midwest,State
2018,IN,Sheltered SH Homeless Individuals,91.0,midwest,State
2018,KS,Sheltered SH Homeless Individuals,4.0,midwest,State
2018,KY,Sheltered SH Homeless Individuals,0.0,southeast,State
2018,LA,Sheltered SH Homeless Individuals,36.0,southeast,State
2018,MA,Sheltered SH Homeless Individuals,80.0,northeast,State
2018,MD,Sheltered SH Homeless Individuals,77.0,southeast,State
2018,ME,Sheltered SH Homeless Individuals,15.0,northeast,State
2018,MI,Sheltered SH Homeless Individuals,72.0,midwest,State
2018,MN,Sheltered SH Homeless Individuals,16.0,midwest,State
2018,MO,Sheltered SH Homeless Individuals,38.0,midwest,State
2018,MP,Sheltered SH Homeless Individuals,0.0,west,Territory
2018,MS,Sheltered SH Homeless Individuals,0.0,southeast,State
2018,MT,Sheltered SH Homeless Individuals,0.0,west,State
2018,NC,Sheltered SH Homeless Individuals,0.0,southeast,State
2018,ND,Sheltered SH Homeless Individuals,0.0,midwest,State
2018,NE,Sheltered SH Homeless Individuals,0.0,midwest,State
2018,NH,Sheltered SH Homeless Individuals,8.0,northeast,State
2018,NJ,Sheltered SH Homeless Individuals,19.0,northeast,State
2018,NM,Sheltered SH Homeless Individuals,0.0,southwest,State
2018,NV,Sheltered SH Homeless Individuals,201.0,west,State
2018,NY,Sheltered SH Homeless Individuals,96.0,northeast,State
2018,OH,Sheltered SH Homeless Individuals,92.0,midwest,State
2018,OK,Sheltered SH Homeless Individuals,17.0,southwest,State
2018,OR,Sheltered SH Homeless Individuals,8.0,west,State
2018,PA,Sheltered SH Homeless Individuals,280.0,northeast,State
2018,PR,Sheltered SH Homeless Individuals,16.0,northeast,Territory
2018,RI,Sheltered SH Homeless Individuals,0.0,northeast,State
2018,SC,Sheltered SH Homeless Individuals,15.0,southeast,State
2018,SD,Sheltered SH Homeless Individuals,0.0,midwest,State
2018,TN,Sheltered SH Homeless Individuals,11.0,southeast,State
2018,TX,Sheltered SH Homeless Individuals,64.0,southwest,State
2018,UT,Sheltered SH Homeless Individuals,0.0,west,State
2018,VA,Sheltered SH Homeless Individuals,18.0,southeast,State
2018,VI,Sheltered SH Homeless Individuals,0.0,northeast,Territory
2018,VT,Sheltered SH Homeless Individuals,0.0,northeast,State
2018,WA,Sheltered SH Homeless Individuals,41.0,west,State
2018,WI,Sheltered SH Homeless Individuals,67.0,midwest,State
2018,WV,Sheltered SH Homeless Individuals,10.0,southeast,State
2018,WY,Sheltered SH Homeless Individuals,0.0,west,State
2018,Total,Sheltered SH Homeless Individuals,1947.0,Total,
2018,AK,Sheltered Total Homeless Individuals,1173.0,west,State
2018,AL,Sheltered Total Homeless Individuals,1693.0,southeast,State
2018,AR,Sheltered Total Homeless Individuals,1081.0,southeast,State
2018,AZ,Sheltered Total Homeless Individuals,3354.0,southwest,State
2018,CA,Sheltered Total Homeless Individuals,23635.0,west,State
2018,CO,Sheltered Total Homeless Individuals,4302.0,west,State
2018,CT,Sheltered Total Homeless Individuals,1699.0,northeast,State
2018,DC,Sheltered Total Homeless Individuals,3170.0,southeast,State
2018,DE,Sheltered Total Homeless Individuals,615.0,southeast,State
2018,FL,Sheltered Total Homeless Individuals,10686.0,southeast,State
2018,GA,Sheltered Total Homeless Individuals,3557.0,southeast,State
2018,GU,Sheltered Total Homeless Individuals,22.0,west,Territory
2018,HI,Sheltered Total Homeless Individuals,1215.0,west,State
2018,IA,Sheltered Total Homeless Individuals,1491.0,midwest,State
2018,ID,Sheltered Total Homeless Individuals,772.0,west,State
2018,IL,Sheltered Total Homeless Individuals,4876.0,midwest,State
2018,IN,Sheltered Total Homeless Individuals,3205.0,midwest,State
2018,KS,Sheltered Total Homeless Individuals,1097.0,midwest,State
2018,KY,Sheltered Total Homeless Individuals,1956.0,southeast,State
2018,LA,Sheltered Total Homeless Individuals,1502.0,southeast,State
2018,MA,Sheltered Total Homeless Individuals,5828.0,northeast,State
2018,MD,Sheltered Total Homeless Individuals,3382.0,southeast,State
2018,ME,Sheltered Total Homeless Individuals,1359.0,northeast,State
2018,MI,Sheltered Total Homeless Individuals,4390.0,midwest,State
2018,MN,Sheltered Total Homeless Individuals,3019.0,midwest,State
2018,MO,Sheltered Total Homeless Individuals,2634.0,midwest,State
2018,MP,Sheltered Total Homeless Individuals,22.0,west,Territory
2018,MS,Sheltered Total Homeless Individuals,461.0,southeast,State
2018,MT,Sheltered Total Homeless Individuals,682.0,west,State
2018,NC,Sheltered Total Homeless Individuals,4521.0,southeast,State
2018,ND,Sheltered Total Homeless Individuals,419.0,midwest,State
2018,NE,Sheltered Total Homeless Individuals,1608.0,midwest,State
2018,NH,Sheltered Total Homeless Individuals,693.0,northeast,State
2018,NJ,Sheltered Total Homeless Individuals,4470.0,northeast,State
2018,NM,Sheltered Total Homeless Individuals,1231.0,southwest,State
2018,NV,Sheltered Total Homeless Individuals,2873.0,west,State
2018,NY,Sheltered Total Homeless Individuals,35562.0,northeast,State
2018,OH,Sheltered Total Homeless Individuals,5733.0,midwest,State
2018,OK,Sheltered Total Homeless Individuals,1848.0,southwest,State
2018,OR,Sheltered Total Homeless Individuals,4027.0,west,State
2018,PA,Sheltered Total Homeless Individuals,6449.0,northeast,State
2018,PR,Sheltered Total Homeless Individuals,580.0,northeast,Territory
2018,RI,Sheltered Total Homeless Individuals,698.0,northeast,State
2018,SC,Sheltered Total Homeless Individuals,1968.0,southeast,State
2018,SD,Sheltered Total Homeless Individuals,598.0,midwest,State
2018,TN,Sheltered Total Homeless Individuals,3853.0,southeast,State
2018,TX,Sheltered Total Homeless Individuals,8917.0,southwest,State
2018,UT,Sheltered Total Homeless Individuals,1486.0,west,State
2018,VA,Sheltered Total Homeless Individuals,3066.0,southeast,State
2018,VI,Sheltered Total Homeless Individuals,108.0,northeast,Territory
2018,VT,Sheltered Total Homeless Individuals,711.0,northeast,State
2018,WA,Sheltered Total Homeless Individuals,6519.0,west,State
2018,WI,Sheltered Total Homeless Individuals,2383.0,midwest,State
2018,WV,Sheltered Total Homeless Individuals,842.0,southeast,State
2018,WY,Sheltered Total Homeless Individuals,299.0,west,State
2018,Total,Sheltered Total Homeless Individuals,194340.0,Total,
2018,AK,Unsheltered Homeless Individuals,261.0,west,State
2018,AL,Unsheltered Homeless Individuals,877.0,southeast,State
2018,AR,Unsheltered Homeless Individuals,1199.0,southeast,State
2018,AZ,Unsheltered Homeless Individuals,3905.0,southwest,State
2018,CA,Unsheltered Homeless Individuals,85373.0,west,State
2018,CO,Unsheltered Homeless Individuals,3305.0,west,State
2018,CT,Unsheltered Homeless Individuals,581.0,northeast,State
2018,DC,Unsheltered Homeless Individuals,600.0,southeast,State
2018,DE,Unsheltered Homeless Individuals,93.0,southeast,State
2018,FL,Unsheltered Homeless Individuals,10757.0,southeast,State
2018,GA,Unsheltered Homeless Individuals,3386.0,southeast,State
2018,GU,Unsheltered Homeless Individuals,187.0,west,Territory
2018,HI,Unsheltered Homeless Individuals,2916.0,west,State
2018,IA,Unsheltered Homeless Individuals,220.0,midwest,State
2018,ID,Unsheltered Homeless Individuals,525.0,west,State
2018,IL,Unsheltered Homeless Individuals,1876.0,midwest,State
2018,IN,Unsheltered Homeless Individuals,571.0,midwest,State
2018,KS,Unsheltered Homeless Individuals,346.0,midwest,State
2018,KY,Unsheltered Homeless Individuals,779.0,southeast,State
2018,LA,Unsheltered Homeless Individuals,1038.0,southeast,State
2018,MA,Unsheltered Homeless Individuals,983.0,northeast,State
2018,MD,Unsheltered Homeless Individuals,1532.0,southeast,State
2018,ME,Unsheltered Homeless Individuals,91.0,northeast,State
2018,MI,Unsheltered Homeless Individuals,819.0,midwest,State
2018,MN,Unsheltered Homeless Individuals,974.0,midwest,State
2018,MO,Unsheltered Homeless Individuals,1142.0,midwest,State
2018,MP,Unsheltered Homeless Individuals,335.0,west,Territory
2018,MS,Unsheltered Homeless Individuals,563.0,southeast,State
2018,MT,Unsheltered Homeless Individuals,301.0,west,State
2018,NC,Unsheltered Homeless Individuals,1930.0,southeast,State
2018,ND,Unsheltered Homeless Individuals,48.0,midwest,State
2018,NE,Unsheltered Homeless Individuals,137.0,midwest,State
2018,NH,Unsheltered Homeless Individuals,142.0,northeast,State
2018,NJ,Unsheltered Homeless Individuals,1578.0,northeast,State
2018,NM,Unsheltered Homeless Individuals,718.0,southwest,State
2018,NV,Unsheltered Homeless Individuals,4185.0,west,State
2018,NY,Unsheltered Homeless Individuals,4265.0,northeast,State
2018,OH,Unsheltered Homeless Individuals,1196.0,midwest,State
2018,OK,Unsheltered Homeless Individuals,975.0,southwest,State
2018,OR,Unsheltered Homeless Individuals,7112.0,west,State
2018,PA,Unsheltered Homeless Individuals,1714.0,northeast,State
2018,PR,Unsheltered Homeless Individuals,2341.0,northeast,Territory
2018,RI,Unsheltered Homeless Individuals,49.0,northeast,State
2018,SC,Unsheltered Homeless Individuals,1114.0,southeast,State
2018,SD,Unsheltered Homeless Individuals,238.0,midwest,State
2018,TN,Unsheltered Homeless Individuals,2286.0,southeast,State
2018,TX,Unsheltered Homeless Individuals,10282.0,southwest,State
2018,UT,Unsheltered Homeless Individuals,418.0,west,State
2018,VA,Unsheltered Homeless Individuals,862.0,southeast,State
2018,VI,Unsheltered Homeless Individuals,307.0,northeast,Territory
2018,VT,Unsheltered Homeless Individuals,69.0,northeast,State
2018,WA,Unsheltered Homeless Individuals,9905.0,west,State
2018,WI,Unsheltered Homeless Individuals,357.0,midwest,State
2018,WV,Unsheltered Homeless Individuals,179.0,southeast,State
2018,WY,Unsheltered Homeless Individuals,135.0,west,State
2018,Total,Unsheltered Homeless Individuals,178077.0,Total,
2018,AK,Homeless People in Families,582.0,west,State
2018,AL,Homeless People in Families,864.0,southeast,State
2018,AR,Homeless People in Families,432.0,southeast,State
2018,AZ,Homeless People in Families,2606.0,southwest,State
2018,CA,Homeless People in Families,20964.0,west,State
2018,CO,Homeless People in Families,3250.0,west,State
2018,CT,Homeless People in Families,1696.0,northeast,State
2018,DC,Homeless People in Families,3134.0,southeast,State
2018,DE,Homeless People in Families,374.0,southeast,State
2018,FL,Homeless People in Families,9587.0,southeast,State
2018,GA,Homeless People in Families,2556.0,southeast,State
2018,GU,Homeless People in Families,645.0,west,Territory
2018,HI,Homeless People in Families,2399.0,west,State
2018,IA,Homeless People in Families,1038.0,midwest,State
2018,ID,Homeless People in Families,715.0,west,State
2018,IL,Homeless People in Families,3891.0,midwest,State
2018,IN,Homeless People in Families,1482.0,midwest,State
2018,KS,Homeless People in Families,773.0,midwest,State
2018,KY,Homeless People in Families,953.0,southeast,State
2018,LA,Homeless People in Families,519.0,southeast,State
2018,MA,Homeless People in Families,13257.0,northeast,State
2018,MD,Homeless People in Families,2230.0,southeast,State
2018,ME,Homeless People in Families,1066.0,northeast,State
2018,MI,Homeless People in Families,3142.0,midwest,State
2018,MN,Homeless People in Families,3250.0,midwest,State
2018,MO,Homeless People in Families,2107.0,midwest,State
2018,MP,Homeless People in Families,687.0,west,Territory
2018,MS,Homeless People in Families,328.0,southeast,State
2018,MT,Homeless People in Families,422.0,west,State
2018,NC,Homeless People in Families,2817.0,southeast,State
2018,ND,Homeless People in Families,75.0,midwest,State
2018,NE,Homeless People in Families,676.0,midwest,State
2018,NH,Homeless People in Families,615.0,northeast,State
2018,NJ,Homeless People in Families,3350.0,northeast,State
2018,NM,Homeless People in Families,602.0,southwest,State
2018,NV,Homeless People in Families,486.0,west,State
2018,NY,Homeless People in Families,52070.0,northeast,State
2018,OH,Homeless People in Families,3320.0,midwest,State
2018,OK,Homeless People in Families,1048.0,southwest,State
2018,OR,Homeless People in Families,3337.0,west,State
2018,PA,Homeless People in Families,5349.0,northeast,State
2018,PR,Homeless People in Families,261.0,northeast,Territory
2018,RI,Homeless People in Families,354.0,northeast,State
2018,SC,Homeless People in Families,851.0,southeast,State
2018,SD,Homeless People in Families,323.0,midwest,State
2018,TN,Homeless People in Families,1744.0,southeast,State
2018,TX,Homeless People in Families,6111.0,southwest,State
2018,UT,Homeless People in Families,972.0,west,State
2018,VA,Homeless People in Families,2047.0,southeast,State
2018,VI,Homeless People in Families,71.0,northeast,Territory
2018,VT,Homeless People in Families,511.0,northeast,State
2018,WA,Homeless People in Families,5880.0,west,State
2018,WI,Homeless People in Families,2167.0,midwest,State
2018,WV,Homeless People in Families,222.0,southeast,State
2018,WY,Homeless People in Families,205.0,west,State
2018,Total,Homeless People in Families,180413.0,Total,
2018,AK,Sheltered ES Homeless People in Families,295.0,west,State
2018,AL,Sheltered ES Homeless People in Families,462.0,southeast,State
2018,AR,Sheltered ES Homeless People in Families,225.0,southeast,State
2018,AZ,Sheltered ES Homeless People in Families,1288.0,southwest,State
2018,CA,Sheltered ES Homeless People in Families,10968.0,west,State
2018,CO,Sheltered ES Homeless People in Families,841.0,west,State
2018,CT,Sheltered ES Homeless People in Families,1428.0,northeast,State
2018,DC,Sheltered ES Homeless People in Families,2623.0,southeast,State
2018,DE,Sheltered ES Homeless People in Families,242.0,southeast,State
2018,FL,Sheltered ES Homeless People in Families,5058.0,southeast,State
2018,GA,Sheltered ES Homeless People in Families,1432.0,southeast,State
2018,GU,Sheltered ES Homeless People in Families,105.0,west,Territory
2018,HI,Sheltered ES Homeless People in Families,696.0,west,State
2018,IA,Sheltered ES Homeless People in Families,446.0,midwest,State
2018,ID,Sheltered ES Homeless People in Families,307.0,west,State
2018,IL,Sheltered ES Homeless People in Families,2501.0,midwest,State
2018,IN,Sheltered ES Homeless People in Families,994.0,midwest,State
2018,KS,Sheltered ES Homeless People in Families,420.0,midwest,State
2018,KY,Sheltered ES Homeless People in Families,690.0,southeast,State
2018,LA,Sheltered ES Homeless People in Families,324.0,southeast,State
2018,MA,Sheltered ES Homeless People in Families,12461.0,northeast,State
2018,MD,Sheltered ES Homeless People in Families,1305.0,southeast,State
2018,ME,Sheltered ES Homeless People in Families,368.0,northeast,State
2018,MI,Sheltered ES Homeless People in Families,2073.0,midwest,State
2018,MN,Sheltered ES Homeless People in Families,1687.0,midwest,State
2018,MO,Sheltered ES Homeless People in Families,1342.0,midwest,State
2018,MP,Sheltered ES Homeless People in Families,0.0,west,Territory
2018,MS,Sheltered ES Homeless People in Families,143.0,southeast,State
2018,MT,Sheltered ES Homeless People in Families,252.0,west,State
2018,NC,Sheltered ES Homeless People in Families,1712.0,southeast,State
2018,ND,Sheltered ES Homeless People in Families,33.0,midwest,State
2018,NE,Sheltered ES Homeless People in Families,464.0,midwest,State
2018,NH,Sheltered ES Homeless People in Families,269.0,northeast,State
2018,NJ,Sheltered ES Homeless People in Families,2369.0,northeast,State
2018,NM,Sheltered ES Homeless People in Families,347.0,southwest,State
2018,NV,Sheltered ES Homeless People in Families,362.0,west,State
2018,NY,Sheltered ES Homeless People in Families,50799.0,northeast,State
2018,OH,Sheltered ES Homeless People in Families,2464.0,midwest,State
2018,OK,Sheltered ES Homeless People in Families,567.0,southwest,State
2018,OR,Sheltered ES Homeless People in Families,935.0,west,State
2018,PA,Sheltered ES Homeless People in Families,3324.0,northeast,State
2018,PR,Sheltered ES Homeless People in Families,29.0,northeast,Territory
2018,RI,Sheltered ES Homeless People in Families,182.0,northeast,State
2018,SC,Sheltered ES Homeless People in Families,425.0,southeast,State
2018,SD,Sheltered ES Homeless People in Families,231.0,midwest,State
2018,TN,Sheltered ES Homeless People in Families,755.0,southeast,State
2018,TX,Sheltered ES Homeless People in Families,4008.0,southwest,State
2018,UT,Sheltered ES Homeless People in Families,722.0,west,State
2018,VA,Sheltered ES Homeless People in Families,1448.0,southeast,State
2018,VI,Sheltered ES Homeless People in Families,60.0,northeast,Territory
2018,VT,Sheltered ES Homeless People in Families,448.0,northeast,State
2018,WA,Sheltered ES Homeless People in Families,2549.0,west,State
2018,WI,Sheltered ES Homeless People in Families,1242.0,midwest,State
2018,WV,Sheltered ES Homeless People in Families,173.0,southeast,State
2018,WY,Sheltered ES Homeless People in Families,48.0,west,State
2018,Total,Sheltered ES Homeless People in Families,126941.0,Total,
2018,AK,Sheltered TH Homeless People in Families,239.0,west,State
2018,AL,Sheltered TH Homeless People in Families,269.0,southeast,State
2018,AR,Sheltered TH Homeless People in Families,149.0,southeast,State
2018,AZ,Sheltered TH Homeless People in Families,1157.0,southwest,State
2018,CA,Sheltered TH Homeless People in Families,5826.0,west,State
2018,CO,Sheltered TH Homeless People in Families,1385.0,west,State
