year,state,count_type,count
2018,NY,Unsheltered Homeless Individuals,4265
2018,OH,Unsheltered Homeless Individuals,1196
2018,OK,Unsheltered Homeless Individuals,975
2018,OR,Unsheltered Homeless Individuals,7112
2018,PA,Unsheltered Homeless Individuals,1714
2018,PR,Unsheltered Homeless Individuals,2341
2018,RI,Unsheltered Homeless Individuals,49
2018,SC,Unsheltered Homeless Individuals,1114
2018,SD,Unsheltered Homeless Individuals,238
2018,TN,Unsheltered Homeless Individuals,2286
2018,TX,Unsheltered Homeless Individuals,10282
2018,UT,Unsheltered Homeless Individuals,418
2018,VA,Unsheltered Homeless Individuals,862
2018,VI,Unsheltered Homeless Individuals,307
2018,VT,Unsheltered Homeless Individuals,69
2018,WA,Unsheltered Homeless Individuals,9905
2018,WI,Unsheltered Homeless Individuals,357
2018,WV,Unsheltered Homeless Individuals,179
2018,WY,Unsheltered Homeless Individuals,135
2018,Total,Unsheltered Homeless Individuals,178077
2018,AK,Homeless People in Families,582
2018,AL,Homeless People in Families,864
2018,AR,Homeless People in Families,432
2018,AZ,Homeless People in Families,2606
2018,CA,Homeless People in Families,20964
2018,CO,Homeless People in Families,3250
2018,CT,Homeless People in Families,1696
2018,DC,Homeless People in Families,3134
2018,DE,Homeless People in Families,374
2018,FL,Homeless People in Families,9587
2018,GA,Homeless People in Families,2556
2018,GU,Homeless People in Families,645
2018,HI,Homeless People in Families,2399
2018,IA,Homeless People in Families,1038
2018,ID,Homeless People in Families,715
2018,IL,Homeless People in Families,3891
2018,IN,Homeless People in Families,1482
2018,KS,Homeless People in Families,773
2018,KY,Homeless People in Families,953
2018,LA,Homeless People in Families,519
2018,MA,Homeless People in Families,13257
2018,MD,Homeless People in Families,2230
2018,ME,Homeless People in Families,1066
2018,MI,Homeless People in Families,3142
2018,MN,Homeless People in Families,3250
2018,MO,Homeless People in Families,2107
2018,MP,Homeless People in Families,687
2018,MS,Homeless People in Families,328
2018,MT,Homeless People in Families,422
2018,NC,Homeless People in Families,2817
2018,ND,Homeless People in Families,75
2018,NE,Homeless People in Families,676
2018,NH,Homeless People in Families,615
2018,NJ,Homeless People in Families,3350
2018,NM,Homeless People in Families,602
2018,NV,Homeless People in Families,486
2018,NY,Homeless People in Families,52070
2018,OH,Homeless People in Families,3320
2018,OK,Homeless People in Families,1048
2018,OR,Homeless People in Families,3337
2018,PA,Homeless People in Families,5349
2018,PR,Homeless People in Families,261
2018,RI,Homeless People in Families,354
2018,SC,Homeless People in Families,851
2018,SD,Homeless People in Families,323
2018,TN,Homeless People in Families,1744
2018,TX,Homeless People in Families,6111
2018,UT,Homeless People in Families,972
2018,VA,Homeless People in Families,2047
2018,VI,Homeless People in Families,71
2018,VT,Homeless People in Families,511
2018,WA,Homeless People in Families,5880
2018,WI,Homeless People in Families,2167
2018,WV,Homeless People in Families,222
2018,WY,Homeless People in Families,205
2018,Total,Homeless People in Families,180413
2018,AK,Sheltered ES Homeless People in Families,295
2018,AL,Sheltered ES Homeless People in Families,462
2018,AR,Sheltered ES Homeless People in Families,225
2018,AZ,Sheltered ES Homeless People in Families,1288
2018,CA,Sheltered ES Homeless People in Families,10968
2018,CO,Sheltered ES Homeless People in Families,841
2018,CT,Sheltered ES Homeless People in Families,1428
2018,DC,Sheltered ES Homeless People in Families,2623
2018,DE,Sheltered ES Homeless People in Families,242
2018,FL,Sheltered ES Homeless People in Families,5058
2018,GA,Sheltered ES Homeless People in Families,1432
2018,GU,Sheltered ES Homeless People in Families,105
2018,HI,Sheltered ES Homeless People in Families,696
2018,IA,Sheltered ES Homeless People in Families,446
2018,ID,Sheltered ES Homeless People in Families,307
2018,IL,Sheltered ES Homeless People in Families,2501
2018,IN,Sheltered ES Homeless People in Families,994
2018,KS,Sheltered ES Homeless People in Families,420
2018,KY,Sheltered ES Homeless People in Families,690
2018,LA,Sheltered ES Homeless People in Families,324
2018,MA,Sheltered ES Homeless People in Families,12461
2018,MD,Sheltered ES Homeless People in Families,1305
2018,ME,Sheltered ES Homeless People in Families,368
2018,MI,Sheltered ES Homeless People in Families,2073
2018,MN,Sheltered ES Homeless People in Families,1687
2018,MO,Sheltered ES Homeless People in Families,1342
2018,MP,Sheltered ES Homeless People in Families,0
2018,MS,Sheltered ES Homeless People in Families,143
2018,MT,Sheltered ES Homeless People in Families,252
2018,NC,Sheltered ES Homeless People in Families,1712
2018,ND,Sheltered ES Homeless People in Families,33
2018,NE,Sheltered ES Homeless People in Families,464
2018,NH,Sheltered ES Homeless People in Families,269
2018,NJ,Sheltered ES Homeless People in Families,2369
2018,NM,Sheltered ES Homeless People in Families,347
2018,NV,Sheltered ES Homeless People in Families,362
2018,NY,Sheltered ES Homeless People in Families,50799
2018,OH,Sheltered ES Homeless People in Families,2464
2018,OK,Sheltered ES Homeless People in Families,567
2018,OR,Sheltered ES Homeless People in Families,935
2018,PA,Sheltered ES Homeless People in Families,3324
2018,PR,Sheltered ES Homeless People in Families,29
2018,RI,Sheltered ES Homeless People in Families,182
2018,SC,Sheltered ES Homeless People in Families,425
2018,SD,Sheltered ES Homeless People in Families,231
2018,TN,Sheltered ES Homeless People in Families,755
2018,TX,Sheltered ES Homeless People in Families,4008
2018,UT,Sheltered ES Homeless People in Families,722
2018,VA,Sheltered ES Homeless People in Families,1448
2018,VI,Sheltered ES Homeless People in Families,60
2018,VT,Sheltered ES Homeless People in Families,448
2018,WA,Sheltered ES Homeless People in Families,2549
2018,WI,Sheltered ES Homeless People in Families,1242
2018,WV,Sheltered ES Homeless People in Families,173
2018,WY,Sheltered ES Homeless People in Families,48
2018,Total,Sheltered ES Homeless People in Families,126941
2018,AK,Sheltered TH Homeless People in Families,239
2018,AL,Sheltered TH Homeless People in Families,269
2018,AR,Sheltered TH Homeless People in Families,149
2018,AZ,Sheltered TH Homeless People in Families,1157
2018,CA,Sheltered TH Homeless People in Families,5826
2018,CO,Sheltered TH Homeless People in Families,1385
2018,CT,Sheltered TH Homeless People in Families,268
2018,DC,Sheltered TH Homeless People in Families,511
2018,DE,Sheltered TH Homeless People in Families,132
2018,FL,Sheltered TH Homeless People in Families,1893
2018,GA,Sheltered TH Homeless People in Families,911
2018,GU,Sheltered TH Homeless People in Families,0
2018,HI,Sheltered TH Homeless People in Families,1144
2018,IA,Sheltered TH Homeless People in Families,571
2018,ID,Sheltered TH Homeless People in Families,210
2018,IL,Sheltered TH Homeless People in Families,1324
2018,IN,Sheltered TH Homeless People in Families,480
2018,KS,Sheltered TH Homeless People in Families,342
2018,KY,Sheltered TH Homeless People in Families,174
2018,LA,Sheltered TH Homeless People in Families,168
2018,MA,Sheltered TH Homeless People in Families,794
2018,MD,Sheltered TH Homeless People in Families,693
2018,ME,Sheltered TH Homeless People in Families,691
2018,MI,Sheltered TH Homeless People in Families,989
2018,MN,Sheltered TH Homeless People in Families,1416
2018,MO,Sheltered TH Homeless People in Families,693
2018,MP,Sheltered TH Homeless People in Families,0
2018,MS,Sheltered TH Homeless People in Families,127
2018,MT,Sheltered TH Homeless People in Families,98
2018,NC,Sheltered TH Homeless People in Families,585
2018,ND,Sheltered TH Homeless People in Families,42
2018,NE,Sheltered TH Homeless People in Families,205
2018,NH,Sheltered TH Homeless People in Families,334
2018,NJ,Sheltered TH Homeless People in Families,936
2018,NM,Sheltered TH Homeless People in Families,177
2018,NV,Sheltered TH Homeless People in Families,70
2018,NY,Sheltered TH Homeless People in Families,1242
2018,OH,Sheltered TH Homeless People in Families,737
2018,OK,Sheltered TH Homeless People in Families,265
2018,OR,Sheltered TH Homeless People in Families,589
2018,PA,Sheltered TH Homeless People in Families,1995
2018,PR,Sheltered TH Homeless People in Families,61
2018,RI,Sheltered TH Homeless People in Families,170
2018,SC,Sheltered TH Homeless People in Families,196
2018,SD,Sheltered TH Homeless People in Families,45
2018,TN,Sheltered TH Homeless People in Families,420
2018,TX,Sheltered TH Homeless People in Families,1851
2018,UT,Sheltered TH Homeless People in Families,248
2018,VA,Sheltered TH Homeless People in Families,546
2018,VI,Sheltered TH Homeless People in Families,11
2018,VT,Sheltered TH Homeless People in Families,50
2018,WA,Sheltered TH Homeless People in Families,2615
2018,WI,Sheltered TH Homeless People in Families,900
2018,WV,Sheltered TH Homeless People in Families,45
2018,WY,Sheltered TH Homeless People in Families,93
2018,Total,Sheltered TH Homeless People in Families,37082
2018,AK,Sheltered Total Homeless People in Families,534
2018,AL,Sheltered Total Homeless People in Families,731
2018,AR,Sheltered Total Homeless People in Families,374
2018,AZ,Sheltered Total Homeless People in Families,2445
2018,CA,Sheltered Total Homeless People in Families,16794
2018,CO,Sheltered Total Homeless People in Families,2226
2018,CT,Sheltered Total Homeless People in Families,1696
2018,DC,Sheltered Total Homeless People in Families,3134
2018,DE,Sheltered Total Homeless People in Families,374
2018,FL,Sheltered Total Homeless People in Families,6951
2018,GA,Sheltered Total Homeless People in Families,2343
2018,GU,Sheltered Total Homeless People in Families,105
2018,HI,Sheltered Total Homeless People in Families,1840
2018,IA,Sheltered Total Homeless People in Families,1017
2018,ID,Sheltered Total Homeless People in Families,517
2018,IL,Sheltered Total Homeless People in Families,3825
2018,IN,Sheltered Total Homeless People in Families,1474
2018,KS,Sheltered Total Homeless People in Families,762
2018,KY,Sheltered Total Homeless People in Families,864
2018,LA,Sheltered Total Homeless People in Families,492
2018,MA,Sheltered Total Homeless People in Families,13255
2018,MD,Sheltered Total Homeless People in Families,1998
2018,ME,Sheltered Total Homeless People in Families,1059
2018,MI,Sheltered Total Homeless People in Families,3062
2018,MN,Sheltered Total Homeless People in Families,3103
2018,MO,Sheltered Total Homeless People in Families,2035
2018,MP,Sheltered Total Homeless People in Families,0
2018,MS,Sheltered Total Homeless People in Families,270
2018,MT,Sheltered Total Homeless People in Families,350
2018,NC,Sheltered Total Homeless People in Families,2297
2018,ND,Sheltered Total Homeless People in Families,75
2018,NE,Sheltered Total Homeless People in Families,669
2018,NH,Sheltered Total Homeless People in Families,603
2018,NJ,Sheltered Total Homeless People in Families,3305
2018,NM,Sheltered Total Homeless People in Families,524
2018,NV,Sheltered Total Homeless People in Families,432
2018,NY,Sheltered Total Homeless People in Families,52041
2018,OH,Sheltered Total Homeless People in Families,3201
2018,OK,Sheltered Total Homeless People in Families,832
2018,OR,Sheltered Total Homeless People in Families,1524
2018,PA,Sheltered Total Homeless People in Families,5319
2018,PR,Sheltered Total Homeless People in Families,90
2018,RI,Sheltered Total Homeless People in Families,352
2018,SC,Sheltered Total Homeless People in Families,621
2018,AL,Chronically Homeless,540
2018,SD,Sheltered Total Homeless People in Families,276
2018,TN,Sheltered Total Homeless People in Families,1175
2018,TX,Sheltered Total Homeless People in Families,5859
2018,UT,Sheltered Total Homeless People in Families,970
2018,VA,Sheltered Total Homeless People in Families,1994
2018,VI,Sheltered Total Homeless People in Families,71
2018,VT,Sheltered Total Homeless People in Families,498
2018,WA,Sheltered Total Homeless People in Families,5164
2018,WI,Sheltered Total Homeless People in Families,2142
2018,WV,Sheltered Total Homeless People in Families,218
2018,WY,Sheltered Total Homeless People in Families,141
2018,Total,Sheltered Total Homeless People in Families,164023
2018,AK,Unsheltered Homeless People in Families,48
2018,AL,Unsheltered Homeless People in Families,133
2018,AR,Unsheltered Homeless People in Families,58
2018,AZ,Unsheltered Homeless People in Families,161
2018,CA,Unsheltered Homeless People in Families,4170
2018,CO,Unsheltered Homeless People in Families,1024
2018,CT,Unsheltered Homeless People in Families,0
2018,DC,Unsheltered Homeless People in Families,0
2018,DE,Unsheltered Homeless People in Families,0
2018,FL,Unsheltered Homeless People in Families,2636
2018,GA,Unsheltered Homeless People in Families,213
2018,GU,Unsheltered Homeless People in Families,540
2018,HI,Unsheltered Homeless People in Families,559
2018,IA,Unsheltered Homeless People in Families,21
2018,ID,Unsheltered Homeless People in Families,198
2018,IL,Unsheltered Homeless People in Families,66
2018,IN,Unsheltered Homeless People in Families,8
2018,KS,Unsheltered Homeless People in Families,11
2018,KY,Unsheltered Homeless People in Families,89
2018,LA,Unsheltered Homeless People in Families,27
2018,MA,Unsheltered Homeless People in Families,2
2018,MD,Unsheltered Homeless People in Families,232
2018,ME,Unsheltered Homeless People in Families,7
2018,MI,Unsheltered Homeless People in Families,80
2018,MN,Unsheltered Homeless People in Families,147
2018,MO,Unsheltered Homeless People in Families,72
2018,MP,Unsheltered Homeless People in Families,687
2018,MS,Unsheltered Homeless People in Families,58
2018,MT,Unsheltered Homeless People in Families,72
2018,NC,Unsheltered Homeless People in Families,520
2018,ND,Unsheltered Homeless People in Families,0
2018,NE,Unsheltered Homeless People in Families,7
2018,NH,Unsheltered Homeless People in Families,12
2018,NJ,Unsheltered Homeless People in Families,45
2018,NM,Unsheltered Homeless People in Families,78
2018,NV,Unsheltered Homeless People in Families,54
2018,NY,Unsheltered Homeless People in Families,29
2018,OH,Unsheltered Homeless People in Families,119
2018,OK,Unsheltered Homeless People in Families,216
2018,OR,Unsheltered Homeless People in Families,1813
2018,PA,Unsheltered Homeless People in Families,30
2018,PR,Unsheltered Homeless People in Families,171
2018,RI,Unsheltered Homeless People in Families,2
2018,SC,Unsheltered Homeless People in Families,230
2018,SD,Unsheltered Homeless People in Families,47
2018,TN,Unsheltered Homeless People in Families,569
2018,TX,Unsheltered Homeless People in Families,252
2018,UT,Unsheltered Homeless People in Families,2
2018,VA,Unsheltered Homeless People in Families,53
2018,VI,Unsheltered Homeless People in Families,0
2018,VT,Unsheltered Homeless People in Families,13
2018,WA,Unsheltered Homeless People in Families,716
2018,WI,Unsheltered Homeless People in Families,25
2018,WV,Unsheltered Homeless People in Families,4
2018,WY,Unsheltered Homeless People in Families,64
2018,Total,Unsheltered Homeless People in Families,16390
2018,AK,Homeless Family Households,193
2018,AL,Homeless Family Households,280
2018,AR,Homeless Family Households,147
2018,AZ,Homeless Family Households,792
2018,CA,Homeless Family Households,6702
2018,CO,Homeless Family Households,990
2018,CT,Homeless Family Households,553
2018,DC,Homeless Family Households,924
2018,DE,Homeless Family Households,125
2018,FL,Homeless Family Households,2757
2018,GA,Homeless Family Households,812
2018,GU,Homeless Family Households,120
2018,HI,Homeless Family Households,623
2018,IA,Homeless Family Households,325
2018,ID,Homeless Family Households,209
2018,IL,Homeless Family Households,1223
2018,IN,Homeless Family Households,481
2018,KS,Homeless Family Households,217
2018,KY,Homeless Family Households,286
2018,LA,Homeless Family Households,164
2018,MA,Homeless Family Households,4149
2018,MD,Homeless Family Households,699
2018,ME,Homeless Family Households,341
2018,MI,Homeless Family Households,965
2018,MN,Homeless Family Households,979
2018,MO,Homeless Family Households,706
2018,MP,Homeless Family Households,151
2018,MS,Homeless Family Households,112
2018,MT,Homeless Family Households,134
2018,NC,Homeless Family Households,897
2018,ND,Homeless Family Households,27
2018,NE,Homeless Family Households,236
2018,NH,Homeless Family Households,215
2018,NJ,Homeless Family Households,1093
2018,NM,Homeless Family Households,201
2018,NV,Homeless Family Households,167
2018,NY,Homeless Family Households,16368
2018,OH,Homeless Family Households,1015
2018,OK,Homeless Family Households,327
2018,OR,Homeless Family Households,1108
2018,PA,Homeless Family Households,1760
2018,PR,Homeless Family Households,75
2018,RI,Homeless Family Households,121
2018,SC,Homeless Family Households,273
2018,SD,Homeless Family Households,105
2018,TN,Homeless Family Households,526
2018,TX,Homeless Family Households,1917
2018,UT,Homeless Family Households,287
2018,VA,Homeless Family Households,660
2018,VI,Homeless Family Households,26
2018,VT,Homeless Family Households,169
2018,WA,Homeless Family Households,1800
2018,WI,Homeless Family Households,660
2018,WV,Homeless Family Households,73
2018,WY,Homeless Family Households,77
2018,Total,Homeless Family Households,56342
2018,AK,Sheltered ES Homeless Family Households,100
2018,AL,Sheltered ES Homeless Family Households,153
2018,AR,Sheltered ES Homeless Family Households,76
2018,AZ,Sheltered ES Homeless Family Households,390
2018,CA,Sheltered ES Homeless Family Households,3464
2018,CO,Sheltered ES Homeless Family Households,258
2018,CT,Sheltered ES Homeless Family Households,464
2018,DC,Sheltered ES Homeless Family Households,744
2018,DE,Sheltered ES Homeless Family Households,83
2018,FL,Sheltered ES Homeless Family Households,1501
2018,GA,Sheltered ES Homeless Family Households,460
2018,GU,Sheltered ES Homeless Family Households,25
2018,HI,Sheltered ES Homeless Family Households,195
2018,IA,Sheltered ES Homeless Family Households,141
2018,ID,Sheltered ES Homeless Family Households,94
2018,IL,Sheltered ES Homeless Family Households,743
2018,IN,Sheltered ES Homeless Family Households,325
2018,KS,Sheltered ES Homeless Family Households,122
2018,KY,Sheltered ES Homeless Family Households,208
2018,LA,Sheltered ES Homeless Family Households,105
2018,MA,Sheltered ES Homeless Family Households,3861
2018,MD,Sheltered ES Homeless Family Households,415
2018,ME,Sheltered ES Homeless Family Households,114
2018,MI,Sheltered ES Homeless Family Households,623
2018,MN,Sheltered ES Homeless Family Households,466
2018,MO,Sheltered ES Homeless Family Households,438
2018,MP,Sheltered ES Homeless Family Households,0
2018,MS,Sheltered ES Homeless Family Households,50
2018,MT,Sheltered ES Homeless Family Households,78
2018,NC,Sheltered ES Homeless Family Households,546
2018,ND,Sheltered ES Homeless Family Households,13
2018,NE,Sheltered ES Homeless Family Households,158
2018,NH,Sheltered ES Homeless Family Households,93
2018,NJ,Sheltered ES Homeless Family Households,769
2018,NM,Sheltered ES Homeless Family Households,120
2018,NV,Sheltered ES Homeless Family Households,125
2018,NY,Sheltered ES Homeless Family Households,15934
2018,OH,Sheltered ES Homeless Family Households,737
2018,OK,Sheltered ES Homeless Family Households,177
2018,OR,Sheltered ES Homeless Family Households,298
2018,PA,Sheltered ES Homeless Family Households,1079
